timestamp,region,power_plant,consumer_type,production,consumption,voltage,frequency,equipment_status
2026-03-17T17:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,173.61,179.75,234.15,50.01,ok
2026-03-17T18:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,107.56,97.81,224.83,50.02,ok
2026-03-17T19:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,267.16,230.09,237.32,49.96,ok
2026-03-17T20:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,91.31,91.28,231.27,49.96,ok
2026-03-17T21:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,231.87,196.12,231.56,50.0,ok
2026-03-17T22:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,104.62,97.84,228.61,50.02,ok
2026-03-17T23:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,209.25,178.75,224.2,49.97,ok
2026-03-18T00:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,107.28,84.11,226.51,49.96,ok
2026-03-18T01:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,49.24,52.98,229.0,49.97,ok
2026-03-18T02:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,99.63,74.15,220.39,49.96,ok
2026-03-18T03:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,34.59,36.72,228.07,50.04,ok
2026-03-18T04:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,31.35,25.37,226.3,49.99,ok
2026-03-18T05:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,0,0,223.37,50.0,outage
2026-03-18T06:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,186.01,196.27,220.12,49.96,ok
2026-03-18T07:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,230.93,247.9,234.68,49.98,ok
2026-03-18T08:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,120.55,125.6,225.84,50.02,ok
2026-03-18T09:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,74.94,76.33,226.59,49.96,ok
2026-03-18T10:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,58.67,59.44,237.7,50.01,ok
2026-03-18T11:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,51.17,45.18,228.33,49.99,ok
2026-03-18T12:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,112.45,102.48,230.27,50.0,ok
2026-03-18T13:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,139.85,117.84,233.68,49.98,ok
2026-03-18T14:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,81.28,70.32,225.67,50.0,ok
2026-03-18T15:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,150.55,161.42,228.31,49.99,ok
2026-03-18T16:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,142.92,126.36,232.55,49.97,ok
2026-03-18T17:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,85.44,89.66,237.48,50.04,ok
2026-03-18T18:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,107.46,111.55,220.01,49.99,ok
2026-03-18T19:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,157.96,157.43,221.42,49.98,ok
2026-03-18T20:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,109.94,90.93,224.22,50.0,maintenance
2026-03-18T21:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,201.26,176.49,231.73,50.04,ok
2026-03-18T22:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,155.92,136.02,222.07,50.0,ok
2026-03-18T23:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,158.75,136.98,222.07,49.98,ok
2026-03-19T00:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,83.61,77.01,221.71,49.95,ok
2026-03-19T01:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,100.93,99.48,228.91,50.0,ok
2026-03-19T02:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,87.95,83.51,228.73,50.02,ok
2026-03-19T03:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,46.61,48.8,224.43,49.96,ok
2026-03-19T04:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,101.05,84.58,238.52,50.0,ok
2026-03-19T05:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,60.86,54.17,228.19,50.04,ok
2026-03-19T06:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,129.52,132.16,222.41,49.96,ok
2026-03-19T07:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,194.73,166.97,226.55,49.99,maintenance
2026-03-19T08:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,181.59,165.64,223.03,49.96,ok
2026-03-19T09:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,126.19,103.6,234.03,49.99,ok
2026-03-19T10:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,54.48,45.53,228.32,49.99,ok
2026-03-19T11:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,156.24,154.97,237.91,49.99,ok
2026-03-19T12:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,108.51,117.26,234.2,50.02,ok
2026-03-19T13:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,131.57,140.49,237.6,50.03,ok
2026-03-19T14:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,71.05,58.96,238.24,50.02,ok
2026-03-19T15:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,126.8,114.54,237.67,49.99,ok
2026-03-19T16:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,57.36,50.7,225.4,49.99,ok
2026-03-19T17:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,84.83,88.82,229.26,50.01,ok
2026-03-19T18:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,152.37,120.33,231.39,50.02,ok
2026-03-19T19:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,169.17,184.55,237.76,49.99,ok
2026-03-19T20:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,84.72,80.85,239.72,49.97,ok
2026-03-19T21:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,253.44,212.97,230.94,49.97,ok
2026-03-19T22:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,138.87,138.49,222.7,50.04,ok
2026-03-19T23:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,69.24,77.66,239.45,49.98,ok
2026-03-20T00:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,102.46,96.49,225.17,50.04,ok
2026-03-20T01:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,0,0,230.94,50.04,outage
2026-03-20T02:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,62.67,47.59,233.33,49.98,ok
2026-03-20T03:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,88.61,87.14,238.7,49.96,ok
2026-03-20T04:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,54.87,46.19,236.88,50.03,ok
2026-03-20T05:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,43.88,47.97,223.43,50.0,ok
2026-03-20T06:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,219.91,180.45,220.39,49.97,ok
2026-03-20T07:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,198.63,211.29,230.1,50.0,maintenance
2026-03-20T08:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,210.52,218.52,222.88,50.0,ok
2026-03-20T09:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,165.13,150.06,239.33,49.99,ok
2026-03-20T10:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,97.12,89.79,228.12,49.97,ok
2026-03-20T11:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,74.21,56.68,230.8,50.05,ok
2026-03-20T12:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,53.24,49.54,232.91,50.04,ok
2026-03-20T13:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,143.14,140.25,236.99,50.03,ok
2026-03-20T14:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,55.57,46.29,222.93,50.05,ok
2026-03-20T15:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,77.68,84.3,233.49,50.02,ok
2026-03-20T16:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,55.46,47.77,231.92,49.99,ok
2026-03-20T17:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,115.28,99.73,226.12,49.99,ok
2026-03-20T18:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,114.02,117.78,227.64,49.99,ok
2026-03-20T19:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,98.55,94.19,234.97,50.0,ok
2026-03-20T20:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,146.43,127.46,231.9,50.04,ok
2026-03-20T21:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,75.97,87.66,221.26,49.96,ok
2026-03-20T22:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,91.08,86.39,236.48,50.04,ok
2026-03-20T23:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,173.55,173.98,224.35,50.02,ok
2026-03-21T00:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,45.88,43.01,228.87,50.03,ok
2026-03-21T01:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,50.25,64.11,229.75,49.95,ok
2026-03-21T02:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,91.51,117.76,229.06,49.98,ok
2026-03-21T03:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,47.29,54.91,238.25,50.01,ok
2026-03-21T04:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,68.81,46.08,231.51,50.02,ok
2026-03-21T05:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,70.53,42.96,235.05,50.01,ok
2026-03-21T06:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,114.07,137.09,227.4,49.99,ok
2026-03-21T07:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,209.15,207.56,235.51,50.0,ok
2026-03-21T08:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,90.27,96.73,238.31,49.99,ok
2026-03-21T09:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,173.96,206.75,228.24,49.96,ok
2026-03-21T10:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,86.87,46.92,227.83,50.05,ok
2026-03-21T11:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,95.53,112.36,221.4,49.99,ok
2026-03-21T12:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,85.57,89.62,231.57,49.98,ok
2026-03-21T13:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,54.26,58.0,221.74,50.04,ok
2026-03-21T14:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,165.0,93.8,235.63,50.0,ok
2026-03-21T15:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,175.16,107.73,234.16,50.05,ok
2026-03-21T16:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,109.25,138.98,229.59,49.95,ok
2026-03-21T17:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,154.53,91.11,220.13,49.99,ok
2026-03-21T18:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,127.45,78.41,231.73,50.01,ok
2026-03-21T19:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,225.55,235.17,223.02,49.99,ok
2026-03-21T20:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,260.32,134.99,235.5,50.01,ok
2026-03-21T21:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,152.57,74.33,227.86,49.97,ok
2026-03-21T22:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,123.0,137.26,238.3,49.96,ok
2026-03-21T23:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,149.27,148.43,236.11,49.95,ok
2026-03-22T00:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,104.4,46.38,228.01,49.98,maintenance
2026-03-22T01:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,87.64,46.16,232.97,49.97,ok
2026-03-22T02:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,101.37,53.02,234.38,50.0,ok
2026-03-22T03:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,42.66,40.89,220.46,50.05,ok
2026-03-22T04:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,78.98,32.0,236.89,50.05,ok
2026-03-22T05:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,94.35,47.77,236.63,50.01,ok
2026-03-22T06:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,159.71,194.73,224.88,50.04,ok
2026-03-22T07:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,155.76,189.15,224.89,50.03,ok
2026-03-22T08:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,industrial,223.68,122.63,222.81,50.0,ok
2026-03-22T09:11:15.611772,Laâyoune-Sakia El Hamra,Foum El Oued Wind Farm,residential,99.91,110.27,233.72,50.05,ok
2026-03-01T14:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,79.08,50.82,229.96,50.02,ok
2026-03-01T15:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,82.01,48.51,232.54,49.98,ok
2026-03-01T16:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,residential,61.12,71.1,227.78,50.03,ok
2026-03-01T17:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,141.28,82.65,230.34,50.04,ok
2026-03-01T18:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,residential,224.52,281.8,231.26,49.96,ok
2026-03-01T19:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,residential,213.73,233.72,223.68,50.0,ok
2026-03-01T20:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,105.33,59.65,223.19,50.02,ok
2026-03-01T21:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,96.99,57.36,226.26,49.97,ok
2026-03-01T22:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,residential,112.73,140.71,231.89,50.02,ok
2026-03-01T23:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,173.18,98.78,231.7,50.02,ok
2026-03-02T00:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,residential,93.46,71.48,231.96,50.05,ok
2026-03-02T01:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,residential,75.1,78.4,233.5,49.99,ok
2026-03-02T02:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,66.8,56.44,235.76,49.98,ok
2026-03-02T03:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,65.7,52.12,232.21,50.01,ok
2026-03-02T04:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,68.3,62.53,232.87,49.97,ok
2026-03-02T05:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,82.53,70.95,228.27,50.03,ok
2026-03-02T06:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,residential,124.48,126.23,228.76,50.0,ok
2026-03-02T07:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,198.0,161.44,234.61,50.01,ok
2026-03-02T08:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,122.57,133.44,235.82,50.04,ok
2026-03-02T09:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,212.74,181.19,232.61,50.02,ok
2026-03-02T10:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,67.09,60.32,238.57,50.02,ok
2026-03-02T11:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,136.54,134.04,222.62,50.03,ok
2026-03-02T12:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,103.21,99.13,234.33,50.04,ok
2026-03-02T13:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,49.71,45.11,232.86,50.0,ok
2026-03-02T14:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,residential,66.23,62.18,228.98,49.97,ok
2026-03-02T15:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,residential,158.5,162.06,229.03,49.97,ok
2026-03-02T16:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,residential,174.14,184.27,227.01,49.97,ok
2026-03-02T17:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,55.12,59.07,237.33,50.04,ok
2026-03-02T18:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,119.19,92.29,229.95,49.96,ok
2026-03-02T19:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,207.43,223.02,234.91,50.04,ok
2026-03-02T20:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,residential,241.18,194.49,232.32,50.04,ok
2026-03-02T21:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,107.33,101.14,239.95,49.96,maintenance
2026-03-02T22:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,156.08,145.5,234.9,50.05,ok
2026-03-02T23:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,residential,180.92,149.62,233.29,50.02,ok
2026-03-03T00:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,91.21,90.98,227.7,50.05,ok
2026-03-03T01:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,69.37,77.88,225.17,49.95,ok
2026-03-03T02:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,65.1,50.13,238.93,49.99,ok
2026-03-03T03:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,37.92,35.7,227.67,50.03,ok
2026-03-03T04:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,76.61,67.95,237.91,50.03,ok
2026-03-03T05:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,65.45,54.1,238.11,49.99,ok
2026-03-03T06:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,72.16,63.86,223.93,50.03,ok
2026-03-03T07:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,209.58,225.31,228.66,50.04,ok
2026-03-03T08:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,residential,144.13,125.83,234.96,50.02,ok
2026-03-03T09:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,residential,165.25,162.38,230.18,50.02,ok
2026-03-03T10:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,53.98,56.21,220.0,50.03,ok
2026-03-03T11:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,residential,68.98,74.41,228.55,50.04,ok
2026-03-03T12:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,residential,75.73,69.24,225.02,50.03,ok
2026-03-03T13:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,residential,148.16,137.01,237.4,50.0,ok
2026-03-03T14:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,residential,66.57,68.34,238.74,50.03,ok
2026-03-03T15:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,residential,135.54,131.51,225.13,49.95,ok
2026-03-03T16:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,residential,141.69,129.56,239.29,49.96,ok
2026-03-03T17:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,residential,158.06,144.97,227.71,49.98,ok
2026-03-03T18:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,97.2,104.4,235.54,49.97,ok
2026-03-03T19:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,160.63,124.51,238.54,50.01,ok
2026-03-03T20:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,residential,100.97,87.49,232.42,50.03,ok
2026-03-03T21:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,145.92,141.52,222.5,50.04,ok
2026-03-03T22:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,residential,114.99,111.83,229.44,49.98,ok
2026-03-03T23:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,168.72,175.41,236.22,50.0,ok
2026-03-04T00:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,residential,30.57,24.56,229.1,50.02,ok
2026-03-04T01:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,residential,29.09,28.34,221.95,50.05,ok
2026-03-04T02:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,79.55,83.65,234.26,50.03,ok
2026-03-04T03:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,residential,46.07,48.23,230.64,50.05,ok
2026-03-04T04:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,31.99,29.56,226.18,50.0,ok
2026-03-04T05:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,residential,103.42,97.12,224.01,50.01,ok
2026-03-04T06:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,159.09,172.1,228.09,50.02,ok
2026-03-04T07:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,190.77,166.17,235.55,50.02,maintenance
2026-03-04T08:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,74.61,67.02,220.57,50.01,ok
2026-03-04T09:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,residential,72.15,72.35,229.66,50.04,ok
2026-03-04T10:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,155.81,162.54,237.93,49.96,ok
2026-03-04T11:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,61.43,61.27,229.63,49.99,ok
2026-03-04T12:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,177.34,158.42,238.36,49.98,ok
2026-03-04T13:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,148.39,152.69,221.09,49.98,ok
2026-03-04T14:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,residential,48.83,48.39,220.79,50.0,ok
2026-03-04T15:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,176.7,141.2,226.62,50.02,maintenance
2026-03-04T16:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,112.97,98.42,222.97,50.01,ok
2026-03-04T17:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,57.5,47.37,234.47,49.96,ok
2026-03-04T18:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,196.64,195.31,230.64,49.99,ok
2026-03-04T19:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,residential,233.82,193.48,233.83,50.03,ok
2026-03-04T20:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,112.08,112.21,224.13,50.01,ok
2026-03-04T21:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,residential,219.22,193.23,227.2,49.99,ok
2026-03-04T22:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,125.12,100.58,238.72,49.98,maintenance
2026-03-04T23:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,residential,140.56,120.46,220.68,50.01,ok
2026-03-05T00:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,58.29,65.81,220.35,49.97,ok
2026-03-05T01:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,residential,68.6,62.39,220.34,49.99,ok
2026-03-05T02:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,residential,65.49,58.46,236.01,49.97,ok
2026-03-05T03:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,residential,101.18,90.15,232.46,50.04,ok
2026-03-05T04:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,76.85,82.29,236.19,50.04,ok
2026-03-05T05:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,95.87,97.39,227.53,50.01,ok
2026-03-05T06:11:15.611772,Dakhla-Oued Ed-Dahab,Dakhla Wind Farm,industrial,116.57,100.53,222.81,49.99,ok
